coll_nom;coll_siret;delib_id;delib_date;delib_matiere_code;delib_matiere_nom;delib_objet;instance_type;instance;delib_url;delib_theme_nom
TE44;20001492600030;2016-13;2016-02-10;;Finances;2016-13 Adoption durée amortissement biens ICE;Comité;Comité du Mercredi 10 Février 2016;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ESc8tJAkXp1Lohp3cCPOXqcBNIbiL62c89kTasOc1ewCHg?e=5hvkDG;
TE44;20001492600030;2015-34;2015-10-29;;Affaires générales;2015-34 Délégations au Président;Comité;Comité du Jeudi 29 Octobre 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ebxkbe4jYsRKstqFYvGiRMMBwPD-yS9LY48XvU3R46-jkg?e=CwtYsD;
TE44;20001492600030;2015-23;2015-06-18;;Affaires générales;2015-23 Statuts du SYDELA;Comité;Comité du Jeudi 18 Juin 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ESzCBo0OdnRKk7FR99-JEYEBkOh4ptXutjqV0jnFWRhUPw?e=soeEHP;
TE44;20001492600030;2015-22;2015-06-18;;Réseaux-Urbanisme;2015-22 Lancement appel d'offres travaux;Comité;Comité du Jeudi 18 Juin 2015;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EXvYGPHyNsdHpiwtWDJxoD8BDmsnbW2UJ5DyvulTi3NEBw?e=9hSDW5;commande publique
TE44;20001492600030;CS-2026-002;2026-01-15;;Finances;CS-2026-002_Fongibilité des crédits - Définition du pourcentage annuel;Comité;Comité du Jeudi 15 Janvier 2026;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQAUcXSaX48ERKmSijYiE6F3Aep4ulisZLpbayR3YooKLW8?e=jq8ooS;
TE44;20001492600030;CS-2025-082A;2025-12-04;;Ressources Humaines;CS-2025-082A_Attribution de véhicules de fonction aux membres du CODIR;Comité;Comité du Jeudi 4 Décembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQA5f5gnlc7EQraHyJQ594WOAZ2RmfI1wbN63sQxDQSLfB4?e=mUC5Wc;
TE44;20001492600030;CS-2025-072_Annexe;2025-12-04;;Finances;CS2025-072_Annexe_Rapport d’Orientation Budgétaire 2026;Comité;Comité du Jeudi 4 Décembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQBmE61coEnjQ5uHg8X_1M1PAflJY-KV4Cfja-1yvPtMuK0?e=mdLMae;
TE44;20001492600030;CS-2025-078_Annexe 2;2025-12-04;;L.A. GéoData;CS-2025-078_Annexe 2 PCRS Vecteur Marché 1_Plan de financement;Comité;Comité du Jeudi 4 Décembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQCxX2ZNnQxPTq5iS95vcj1RAT_2GZXrKYbpuxDECdVwB9o?e=4EEHz0;convention
TE44;20001492600030;BS-2025-024;2025-10-16;;Ressources Humaines;BS-2025-024 Ouverture de deux postes temporaires_Service juridique;Bureau;Bureau du Jeudi 16 Octobre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EbTKHlLPDnNGvnLghLV7AnwBdWyP9vFPCgH22nk5Mhoddg?e=UH9LIZ;
TE44;20001492600030;CS-2025-061;2025-09-25;;Commande Publique;CS-2025-061 Annexe projet de convention;Comité;Comité du Jeudi 25 Septembre 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EWPdaSpruDpEpgc8jNAvJM8Bq4yritC7He5-CvFx5DTUKg?e=hkYOiT;commande publique
TE44;20001492600030;CS-2025-047;2025-06-12;;Moyens géneraux;CS-2025-047-Projet locaux_organisation de la coactivité pendant les travaux;Comité;Comité du Jeudi 12 Juin 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfxQXcd32-lGmfCISGU8EJMBwExRcsNwPhQnl1JWKWRhPQ?e=LiVRlo;
TE44;20001492600030;CS-2025-054;2025-06-12;;Réseaux-Urbanisme;CS-2025-054 Adhésion à la chaire Valadoé;Comité;Comité du Jeudi 12 Juin 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ERzszsu-5wlFvBDIB2Hh3WoB4cWa45VvXWNQluD54YNWgQ?e=8Zy8lN;
TE44;20001492600030;CS-2025-051;2025-06-12;;Production EnR;CS-2025-051_Prise participation SEM EnR44;Comité;Comité du Jeudi 12 Juin 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EbkzfeglcPtPjOMl5e63PYsBpIDi-OW2A7wU9gTpFrp0Eg?e=YeEdHA;
TE44;20001492600030;CS-2025-016;2025-03-27;;Affaires générales;CS-2025-016_Désignation des membres de la CAO_Modificatif;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfKnqZbnHHlNiGWncYNk6CgB40XswYKfOGJ9hMu7Q2XttA?e=AbDhuj;
TE44;20001492600030;CS-2025-036;2025-03-27;;Mobilité;CS-2025-036_IRVE_Règles_financières;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EVeyAmEONHZHlHMQzN-jbegBlXpvVtZfJwxBNQekU2s21Q?e=ice2me;règles financières
TE44;20001492600030;CS-2025-038;2025-03-27;;Réseaux-Urbanisme;CS-2025-038_Lancement du marché public de travaux branchements secteur Sud-Est;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Efzk_l40DwdOuSF4TzNHLKYBzdbldfpMMGA4tZoT6_Gupg?e=QmbgYS;commande publique
TE44;20001492600030;CS-2025-033;2025-03-27;;Production EnR;CS-2025-033_CADER - Lancement du marché public de fournitures de compléments et d'agrégation;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZnRvKrEgoBChxXXX1pP-UoB5fC_cazD-bv8TkrOngUUQA?e=0o7edd;commande publique
TE44;20001492600030;CS-2025-035_Annexe;2025-03-27;;Maîtrise de l’énergie;CS-2025-035_Annexe Programme CONIFERE 2025  Evolution du mode d'accompagnement;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Eb-zwocMdjNKiTK3R3gTPSEB1uuoKPaYUJ9phqntY1S8Uw?e=h6HdOY;
TE44;20001492600030;CS-2025-015;2025-03-27;;Affaires générales;CS-2025-015-Composition commissions thématiques-Modificatif;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQZfV_lxKTFBiz6oDgzcQf0BNL6XHhZpLbQdhh-1QO1Frg?e=2EKk9y;
TE44;20001492600030;CS-2025-018_Annexe;2025-03-27;;Affaires générales;CS-2025-018_Annexe Rapport thématique de la CRC_Réseau distribution d'électricité;Comité;Comité du Jeudi 27 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EaNpBCkgqbxKvL8wWb4vDLAB0TPcAEBf8m13qvE0okg7_Q?e=RKAMy6;
TE44;20001492600030;BS-2025-006;2025-03-20;;Ressources Humaines;BS-2025-006 Ouverture de postes d'apprentis;Bureau;Bureau du Jeudi 20 Mars 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EXdX3I228MVClR152O6tQpgBwer0it6zYux8wCPMv0mEQA?e=OgFm6x;
TE44;20001492600030;CS-2025-004;2025-02-13;;Eclairage public;CS-2025-004_Politique Eclairage Public-Phase 5- Appui à la rénovation EP;Comité;Comité du Jeudi 13 Février 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Eet6rTkxtpNLuAH_8Acl1csB5lI0XJLV8A4NT66eEEylPw?e=8i0GOj;
TE44;20001492600030;CS-2025-007_Annnexe;2025-02-13;;Ressources Humaines;CS-2025-007_Annnexe_Rapport égalité Femmes_Hommes_2024;Comité;Comité du Jeudi 13 Février 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EX9cv1pZBQFBnfUyG54_NEkB0ITX-cj1v8kYEyksJ40uyQ?e=NHdbTD;
TE44;20001492600030;CS-2025-007;2025-02-13;;Ressources Humaines;CS-2025-007_Rapport égalité Femmes Hommes;Comité;Comité du Jeudi 13 Février 2025;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ebtpf337yZVGtQBPRNo1bPEB6u4CTEIKjiCfmvNSSgUpDg?e=wcVRK7;
TE44;20001492600030;CS-2024-079;2024-09-26;;Production EnR;CS-2024-078_Personne Morale Organisatrice (PMO) - Prolongation de l'expérimentation;Comité;Comité du Jeudi 26 Septembre 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Efh4BL5h1HxNhxAPeCDVtAUBvtwiyc-5UB2N3UG5gHlGzw?e=csjxp7;
TE44;20001492600030;BS-2024-23;2024-09-05;;Ressources Humaines;BS-2024-23Ouverture d’un poste temporaire (OSID);Bureau;Bureau du Jeudi 5 Septembre 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZEWFa2VtXZCqZMrn4jTJcgBDi9O0iWNw6yEe4iorNEEPw?e=kPYTnL;
TE44;20001492600030;BS-2024-10;2024-06-20;;Affaires générales;BS-2024-10_Adoption de la charte informatique;Bureau;Bureau du Jeudi 20 Juin 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Eb2Qy7wrKZlKms3SeOyqakoBcUN9NtyHHdjxuSMR_5hLfw?e=HYBAaD;
TE44;20001492600030;CS-2024-053;2024-06-13;;Eclairage public;CS-2024-053_Lancement du marché public_Travaux distribution publique d’énergie électrique, réseaux, fourniture et pose de matériels EP;Comité;Comité du Jeudi 13 Juin 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ESJA0_ePnm9MjULIqa-L_WEBZYvAWQ9r6MIulxnjnW33uA?e=YpcW5R;commande publique
TE44;20001492600030;CS-2024-060;2024-06-13;;Finances;CS-2024-060_Décision Modificative n.1 au Budget Annexe TEN;Comité;Comité du Jeudi 13 Juin 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EWgVx8RZwvBCv72FfrqQ-HIB6TF2v5M0I-6oEOZPfYm4_w?e=2cyHHR;
TE44;20001492600030;CS-2024-055;2024-06-13;;Production EnR;CS-2024-055 SEM EnR44-Rapport d’activités 2023;Comité;Comité du Jeudi 13 Juin 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EUja4ATFHQZImL1RxKyd2uoBk1uwqQCIB2O8UcTSm9XojA?e=RLwlZI;
TE44;20001492600030;CS-2024-068;2024-06-13;;Affaires générales;CS-2024-068_Association SMILE-Désignation d’un représentant;Comité;Comité du Jeudi 13 Juin 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQlxD98hS69LgOY1Dkmxz9wBFOK_wIDpbUw3b1v5lR7G1A?e=8mjN9B;
TE44;20001492600030;D-2024-005;2024-05-23;;Affaires générales;Annexe PCRS Vecteur - Demande de subvention à la Région Pays de la Loire;Décisions;Décisions du Jeudi 23 Mai 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EVS9Q7mHRPJIjyRXj0rvHZABV-CVh3ggqYSZplAnHrpitQ?e=J798a7;
TE44;20001492600030;D-2024-004;2024-05-02;;Affaires générales;Annexe Attribution subvention challenge Ecogreen Energy;Décisions;Décisions du Jeudi 2 Mai 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcBHdTLPzsVAscoN1A-Mx20BJxlrUWD3UQL2-xE4ZzBbfw?e=Nvy0gy;
TE44;20001492600030;D-2024-003;2024-04-09;;Affaires générales;Adhésion à l'association RECIT;Décisions;Décisions du Mardi 9 Avril 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ER5RT2JSBL5Gs0gJLoSwdh0BFuOfwOPus9cpU_mzGl75DA?e=TcfY4W;
TE44;20001492600030;D-2024-001;2024-03-31;;Affaires générales;"Désignation des membres du jury de concours pour le marché public ""mission de maitrise d'ouvre pour la réhabilitation thermique et fonctionnelle du siège de TE44""";Décisions;Décisions du Dimanche 31 Mars 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZ-CfzNtFu5OolvJ2TkrEj0B5E3NpM8wRso9fQ4qFpD2jQ?e=9wmahS;
TE44;20001492600030;2024-015;2024-03-28;;Finances;2024-015_Compte de gestion 2024_Budget IRVE;Comité;Comité du Jeudi 28 Mars 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EYVX90A8ztFHjdBmCqx29RUBCmj-McjTrRTdXQ7PGFvz6Q?e=R8SVrg;
TE44;20001492600030;2024-012;2024-03-28;;Mobilité;2024-012 Annexe SDIRVE;Comité;Comité du Jeudi 28 Mars 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ee9ge3_0G8tLqzDZALaSJM0BXjZxnVYsC2wK2fyW-2HY6Q?e=Mv9ZYG;
TE44;20001492600030;2024-045;2024-03-28;;Finances;2024-045 Annexe_Convention subvention CASA;Comité;Comité du Jeudi 28 Mars 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ebk3IZvCjSVDpAcHsIo1J5IBMTNcSnW6hEmOjEL7XWNoRw?e=nUFcFZ;
TE44;20001492600030;2024-026;2024-03-28;;Finances;2024-026_Approbation du budget primitif 2024_Budget annexe ICE;Comité;Comité du Jeudi 28 Mars 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EXg4NdkEiXhImmYZuSv1Q3IBYxRQn5r57ksHsHzEu7ZWLg?e=kXzDvN;
TE44;20001492600030;2024-020;2024-03-28;;Finances;2024-020_Compte administratif 2023_Budget TEN;Comité;Comité du Jeudi 28 Mars 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ETXt_Es-WkhFunqW0ssjf2gBFdwFOtWGW7FPr9yvFFLQwA?e=xzjXI0;
TE44;20001492600030;2024-019;2024-03-28;;Finances;2024-019_Compte administratif 2023_Budget IRVE;Comité;Comité du Jeudi 28 Mars 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EVTJ_dYe96BKmex-1vtC2MABcPGR6ZF9PclIqcq7OFToig?e=3CkIzP;
TE44;20001492600030;2024-033;2024-03-28;;Affaires générales;2024-033_ Annexe_Délégations de compétences Président_Bureau;Comité;Comité du Jeudi 28 Mars 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZX8vAaMOu5PgE5agslq3QYBlVxzXc7Tl7aDZa_vNlvj3g?e=P4gSu7;
TE44;20001492600030;2024-007;2024-02-22;;Finances;2024-007-Règlement Budgétaire et financier;Comité;Comité du Jeudi 22 Février 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcY-uWxWP4hEvS9y0V-h2uABHTAnB9kUMu6HBaFZboh1GQ?e=lPjues;
TE44;20001492600030;2024-011;2024-02-22;;Affaires générales;2024-011_ Adhésion au syndicat mixte GIGALIS;Comité;Comité du Jeudi 22 Février 2024;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EULVdHKexdVKrM2t6Vh96UcBlrE377CsGvONMYWVLn9Glg?e=3lXRrY;
TE44;20001492600030;2023-121;2023-12-14;;Ressources Humaines;2023-121 Création d’un contrat de projet mutualisé ICE;Comité;Comité du Jeudi 14 Décembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfkAfyWmXaBLinT5dpiiOGYBJJibl7f9vOY5BD6_99j5Vg?e=9966G3;
TE44;20001492600030;2023-102;2023-12-14;;Commande Publique;2023-102 Lancement du concours MOE LOCAUX;Comité;Comité du Jeudi 14 Décembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EYlRSFy9-BNDnzCMyqH0AdYBFg91LJ8u_oNV4bcXUSH11w?e=uxhLmC;
TE44;20001492600030;2023-110;2023-12-14;;L.A. GéoData;2023-110 PCRS Vecteur_Lancement du marché public;Comité;Comité du Jeudi 14 Décembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ecrv3dx6ndVDr8QF30wndwsB53BIoZYhkCorI8Ej60KD8g?e=uRuDWv;
TE44;20001492600030;2023-111;2023-12-14;;L.A. GéoData;2023-111 Annexe Projet convention d’indivision PCRS VECTEUR;Comité;Comité du Jeudi 14 Décembre 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EYAmGQkLx8BCv1Oil4NOEL0BeCiH1UB40XWXLiyaSu469Q?e=MSujJC;
TE44;20001492600030;11;2023-08-24;;Patrimoine;2023-11 Cession d’une parcelle_Modification;Bureau;Bureau du Jeudi 24 Août 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ebfe21U_ljhEgb8gS06ZH0sBPJaxhMn1wvTBei-ydMja7A?e=u2LDUW;
TE44;20001492600030;7;2023-06-08;;Affaires générales;2023-07 Adhésion dispositif de médiation IRVE_Modification;Bureau;Bureau du Jeudi 8 Juin 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EajQH4cvMLJKgkQ3COoVdHEBQs-vVC-ca0g3MeC6tCZqQg?e=e71QPi;
TE44;20001492600030;2023-42;2023-05-04;;Réseaux-Urbanisme;2023-42_Exonération partielle de pénalités MP Travaux;Comité;Comité du Jeudi 4 Mai 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EfFXAPFXLE9EqxkbgzUoAsEB3PUiJGk47eWvZDAtMRG5wA?e=MSYgdB;
TE44;20001492600030;2023-42;2023-05-04;;Réseaux-Urbanisme;2023-42 Annexe Pénalités SOBECA;Comité;Comité du Jeudi 4 Mai 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EUqp3udoKZ5CtXbs2yCACPcBUPj9iCcWKox1hWQUJb-f2A?e=bqLcRn;
TE44;20001492600030;2023-46;2023-05-04;;Finances;2023-46_Subvention 2023 du BP AU BA ICE Modification;Comité;Comité du Jeudi 4 Mai 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcAbKIWRfdlJliY4NltRkqsBlqe1GyztTxMcg_etnR3Nlg?e=sUcYRd;
TE44;20001492600030;2023-32 Annexe Conv_Article8_et programme exceptionnel;2023-03-30;;Réseaux-Urbanisme;2023-32 Annexe Conv_Article8_et programme exceptionnel;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/IQDoG7atETaxTZK47oMk1Dd2AX-bUkV_mURQ5CDKBDDaHkQ?e=0tJKzt;
TE44;20001492600030;2023-36;2023-03-30;;L.A. GéoData;2023-36_Approbation de la convention d'indivision PCRS IMAGE;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ea9wGpYA4aZBlM_max28j6wBuriFsznwY8-zcoWk4gC7Ow?e=4NNie5;
TE44;20001492600030;2023-27;2023-03-30;;Finances;2023-27_Approbation du BUDGET PRIMITIF 2023 - BUDGET ANNEXE TEN;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EXDNix_fzD1FuVz7WTkebzUBmzivGT1rhmrwYQR0E7AqOQ?e=AWBztZ;
TE44;20001492600030;2023-35;2023-03-30;;Mobilité;2023-35_Modification de la tarification des bornes Mobilité pour les usagers;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZ7t_-tb15RChdrAJMRv-F8BCJvXYN091Yojofj0Tuqhqg?e=HXWCWr;
TE44;20001492600030;2023-13;2023-03-30;;Finances;2023-13_COMPTE ADMINISTRATIF 2022 - BUDGET PRINCIPAL;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ednh4DFaE4FEsgJc8miT4IUBjKq6fdKZDst14K5WDQorOg?e=EWfPH9;
TE44;20001492600030;2023-32;2023-03-30;;Réseaux-Urbanisme;2023-32_Approbation du contrat de concession ENEDIS EDF 2024-2054;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ef1fL2ntfslKtDIE6kFLWkkBy1MZiBrRcRPBIx1AM1E29Q?e=MSJvMO;
TE44;20001492600030;2023-40;2023-03-30;;Finances;2023-40_COMPTE DE GESTION 2022 LA GEO DATA;Comité;Comité du Jeudi 30 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EbMYZlBiBAFFhieFPCrxF9wBCS2-9uJ3Ya4zru2kzIBMBw?e=xf6zyJ;
TE44;20001492600030;2023-09;2023-03-16;;Finances;2023_09_Rapport d'Orientation Budgétaire;Comité;Comité du Jeudi 16 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ESxA-k62OoxMqLGRJSemU78BHltOgfVHojCziCx3WBygsQ?e=h50Oic;
TE44;20001492600030;2023-08;2023-03-16;;Réseaux-Urbanisme;2023-08_Avenant n°7 au contrat de concession Enedis;Comité;Comité du Jeudi 16 Mars 2023;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ESW63Q4oGOJLnRpjlkDEWpUBzgNnNIvz2EMRWllHdn45xQ?e=CzVSYu;
TE44;20001492600030;2022-101;2022-12-15;;Affaires générales;2022-101_Désignation des des représentants Association AMORCE;Comité;Comité du Jeudi 15 Décembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EbaYszUJXyhBmj8Q8-G-JbQBNF-yejp1PgYDfad9bVwC7A?e=U9W8BH;
TE44;20001492600030;2022-99;2022-12-15;;Réseaux-Urbanisme;2022-99_Avenants DSP Gaz Issé;Comité;Comité du Jeudi 15 Décembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ecjco4_NCYVJlmrvsu_Wld4Bndf6IvVQ4k0uYbZ_QhyZHg?e=BwIPlq;
TE44;20001492600030;2022-104;2022-12-15;;Finances;2022-104_DM n°3 au BP;Comité;Comité du Jeudi 15 Décembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EXlbRV6DL1NLpTZrJ5NDFycBvab3vrxJdwZsVr8dzeId5w?e=BQKL64;
TE44;20001492600030;2022-91;2022-11-17;;Production EnR;2022-91_Mise en oeuvre financière du programme COTER2_Complément;Comité;Comité du Jeudi 17 Novembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EazJUvPi4uJDkSe26QXRKOABLSWn3LZzjgII-sHVVkvVmg?e=nhy4cF;
TE44;20001492600030;18;2022-09-15;;Ressources Humaines;2022-18 Lancement du marché public Assistance au recrutement;Bureau;Bureau du Jeudi 15 Septembre 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EXIUkzlJMoJKgLiG3KYrMHMBEQ0eajIq7gZx_vHZEn5DZQ?e=9EqEVw;commande publique
TE44;20001492600030;2022-43;2022-06-16;;Affaires générales;2022-43_Désignation des représentants TE PDL;Comité;Comité du Jeudi 16 Juin 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EZGHhzVUR49LrdKfMNa-dFoBGc0NUSNCpD1z6hNCOaovIw?e=Q39B32;
TE44;20001492600030;2022-58;2022-06-16;;Ressources Humaines;2022-58_Modification  du protocole du travail à distance;Comité;Comité du Jeudi 16 Juin 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EQHezWN87G1JpaqXjh1SWO0Bzrd1j7kmINcd5Mo1bu9AjQ?e=WbJPCh;
TE44;20001492600030;2022-46;2022-06-16;;Finances;2022-46_DM 1 Budget Annexe ICE;Comité;Comité du Jeudi 16 Juin 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EVKp7IAUf9VKiLuxd1DCuicBuIJI1MIAHWcCiCqw08PZEQ?e=24vGkm;
TE44;20001492600030;2022-49;2022-06-16;;Réseaux-Urbanisme;2022-49_Avenant n°6 au contrat de concession Enedis;Comité;Comité du Jeudi 16 Juin 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ERLSI90tCFVEvB13Nu573h8BdHn0SsmdH7CLAYvnGCKWmA?e=GWdgbT;
TE44;20001492600030;2022-50;2022-06-16;;Réseaux-Urbanisme;2022-50_Application du taux de MOE aux flux financiers Enedis;Comité;Comité du Jeudi 16 Juin 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ESDJHMMyY8NGmWaqzuTfq4sBmipEcOZYqge6b6ffW-FpPQ?e=sS4xzu;
TE44;20001492600030;2022-63;2022-06-16;;Ressources Humaines;2022-63_Gratification des stagiaires de l'enseignement supérieur;Comité;Comité du Jeudi 16 Juin 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EcHh_lrJHDpAjzuUb9ZFrUIBNrqlRZWzjWSPX9XvzRYVdg?e=kWl9Xt;
TE44;20001492600030;2022-64;2022-06-16;;Finances;2022-64_Cession de matériels informatiques;Comité;Comité du Jeudi 16 Juin 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/ERUDZGDM_flFiQIhdMtxyNQBJ4APw9o2lJt-tnBLtdOxyw?e=cVwRYt;
TE44;20001492600030;2022-32;2022-04-28;;Affaires générales;2022-32_Approbation du projet de mandat;Comité;Comité du Jeudi 28 Avril 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EXWRm24ZO8JNg9WtwAmCRSAB5whx2HCF7Od979c5HkJ8Aw?e=skjSUU;
TE44;20001492600030;6;2022-04-07;;Patrimoine;2022-06 Désaffectation parcelle BE 115 Chateaubriant;Bureau;Bureau du Jeudi 7 Avril 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EeRIVeAZndNFj6GungLIMgIB5vod70K3EFLii_K1WPjdbQ?e=hUomyw;
TE44;20001492600030;2022-27;2022-03-17;;Ressources Humaines;2022-27_Ouverture de postes en contrat de projet;Comité;Comité du Jeudi 17 Mars 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EScqOyh4-f5Pp1b_W0GYVDcBJLGEm-jA1dnwDdsIm2q47w?e=DuDft9;
TE44;20001492600030;2022-05;2022-02-04;;Réseaux-Urbanisme;2022-05_Exonération partielle de pénalités MP Travaux;Comité;Comité du Vendredi 4 Février 2022;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EbQx4AR8cORLoX8CN-iLZQwBc1WRGWHUPMmqoHTSE0g3xg?e=IbZSRV;
TE44;20001492600030;2021-92;2021-12-16;;Réseaux-Urbanisme;2021-92 Convention de groupement de commandes pour le marché géodétection et géoréférencement  des réseaux;Comité;Comité du Jeudi 16 Décembre 2021;;commande publique
TE44;20001492600030;2021-92;2021-12-16;;Réseaux-Urbanisme;2021-92 Lancement du MP contrôles des ouvrages géoréférencés;Comité;Comité du Jeudi 16 Décembre 2021;;commande publique
TE44;20001492600030;2021-87;2021-12-16;;Finances;2021-87 Approbation de la subvention LA GEO DATA;Comité;Comité du Jeudi 16 Décembre 2021;;
TE44;20001492600030;2021-96;2021-12-16;;Réseaux-Urbanisme;2021-96 Concession GRDF_CRAC 2020;Comité;Comité du Jeudi 16 Décembre 2021;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EU_kFKXuenlOjhWOLbdPmosBPSHKOzYrMRqXB70UP_4D-A?e=aRRMXg;
TE44;20001492600030;2021-89;2021-12-16;;Ressources Humaines;2021-89 Ouverture de postes en contrat de projet;Comité;Comité du Jeudi 16 Décembre 2021;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/Ea-M3JmWeEdIlMBDXcYCmKsB-NnexXGG7WQlCItelZn_nA?e=kay7sw;
TE44;20001492600030;2021-75;2021-11-25;;Ressources Humaines;2021-75 Modification du tableau des effectifs;Comité;Comité du Jeudi 25 Novembre 2021;https://sydela.sharepoint.com/:b:/s/DeliberationsTE44/EdDUOBb530tLjg9ChqUc4KUBV0aicjHHdBn1RaOX0nRsQA?e=DonIyf;
